id,name_x,height,weight,hp_x,attack_x,defense_x,s_attack,s_defense,speed_x,type,evo_set,info,name_y,type_1,type_2,total,hp_y,attack_y,defense_y,sp._atk,sp._def,speed_y,generation_x,legendary,type1_x,type2_x,evolution,ability,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,japanese_name,name_y,percentage_male,sp_attack,sp_defense,speed,type1_y,type2_y,weight_kg,generation_y,is_legendary,name,type1_base,type2_base,classification_base,height_(m)_base,weight_(kg)_base,abilities_y,generation_base,legendary_status_base,type1_df6,type2_df6,classification_df6,height_(m)_df6,weight_(kg)_df6,abilities_base,generation_df6,legendary_status_df6,type1,type2,classification,height_(m),weight_(kg),abilities_df6,generation,legendary_status
23,ekans,20,69,35,60,44,40,54,55,{poison},9,"Moves silently and stealthily. Eats the eggs of birds, such as PIDGEY and SPEAROW, whole.",Ekans,Poison,,288.0,35.0,60.0,44.0,40.0,54.0,55.0,1.0,False,Poison,,arbok,"['Intimidate', 'Shed Skin', 'Unnerve']",0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,60.0,5120.0,70.0,288.0,255,Snake Pokémon,44.0,1000000.0,2.0,35.0,Arboアーボ,Ekans,50.0,40.0,54.0,55.0,poison,,6.9,1.0,0.0,Ekans,Poison,,Snake Pokémon,2.0,6.9,"Intimidate, Shed-skin, Unnerve",1.0,No,Poison,,Snake Pokémon,2.0,6.9,"Intimidate, Shed-skin, Unnerve",1.0,No,Poison,,Snake Pokémon,2.0,6.9,"Intimidate, Shed-skin, Unnerve",1.0,No
24,arbok,35,650,60,95,69,65,79,80,{poison},9,It is rumored that the ferocious warning markings on its belly differ from area to area.,Arbok,Poison,,438.0,60.0,85.0,69.0,65.0,79.0,80.0,1.0,False,Poison,,,"['Intimidate', 'Shed Skin', 'Unnerve']",0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,95.0,5120.0,70.0,448.0,90,Cobra Pokémon,69.0,1000000.0,3.5,60.0,Arbokアーボック,Arbok,50.0,65.0,79.0,80.0,poison,,65.0,1.0,0.0,Arbok,Poison,,Cobra Pokémon,3.5,65.0,"Intimidate, Shed-skin, Unnerve",1.0,No,Poison,,Cobra Pokémon,3.5,65.0,"Intimidate, Shed-skin, Unnerve",1.0,No,Poison,,Cobra Pokémon,3.5,65.0,"Intimidate, Shed-skin, Unnerve",1.0,No
25,pikachu,4,60,35,55,40,50,50,90,{electric},10,"When several of these POKéMON gather, their electricity could build and cause lightning storms.",Pikachu,Electric,,320.0,35.0,55.0,40.0,50.0,50.0,90.0,1.0,False,Electric,,raichu,"['Static', 'Lightningrod']",1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,55.0,2560.0,70.0,320.0,190,Mouse Pokémon,40.0,1000000.0,0.4,35.0,Pikachuピカチュウ,Pikachu,50.0,50.0,50.0,90.0,electric,,6.0,1.0,0.0,Pikachu,Electric,,Mouse Pokémon,0.4,6.0,"Static, Lightning-rod",1.0,No,Electric,,Mouse Pokémon,0.4,6.0,"Static, Lightning-rod",1.0,No,Electric,,Mouse Pokémon,0.4,6.0,"Static, Lightning-rod",1.0,No
26,raichu,8,300,60,90,55,90,80,110,{electric},10,Its long tail serves as a ground to protect itself from its own high-voltage power.,Raichu,Electric,,485.0,60.0,90.0,55.0,90.0,80.0,110.0,1.0,False,Electric,,,"['Static', 'Lightningrod', 'Surge Surfer']",1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,85.0,2560.0,70.0,485.0,75,Mouse Pokémon,50.0,1000000.0,,60.0,Raichuライチュウ,Raichu,50.0,95.0,85.0,110.0,electric,electric,,1.0,0.0,Raichu,Electric,,Mouse Pokémon,0.8,30.0,"Static, Lightning-rod",1.0,No,Electric,,Mouse Pokémon,0.8,30.0,"Static, Lightning-rod",1.0,No,Electric,,Mouse Pokémon,0.8,30.0,"Static, Lightning-rod",1.0,No
27,sandshrew,6,120,50,75,85,20,30,40,{ground},11,Burrows deep underground in arid locations far from water. It only emerges to hunt for food.,Sandshrew,Ground,,300.0,50.0,75.0,85.0,20.0,30.0,40.0,1.0,False,Ground,,sandslash,"['Sand Veil', 'Sand Rush', 'Snow Cloak', 'Slush Rush']",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,75.0,5120.0,70.0,300.0,255,Mouse Pokémon,90.0,1000000.0,,50.0,Sandサンド,Sandshrew,50.0,10.0,35.0,40.0,ground,ice,,1.0,0.0,Sandshrew,Ground,,Mouse Pokémon,0.6,12.0,"Sand-veil, Sand-rush",1.0,No,Ground,,Mouse Pokémon,0.6,12.0,"Sand-veil, Sand-rush",1.0,No,Ground,,Mouse Pokémon,0.6,12.0,"Sand-veil, Sand-rush",1.0,No
28,sandslash,10,295,75,100,110,45,55,65,{ground},11,Curls up into a spiny ball when threatened. It can roll while curled up to attack or escape.,Sandslash,Ground,,450.0,75.0,100.0,110.0,45.0,55.0,65.0,1.0,False,Ground,,,"['Sand Veil', 'Sand Rush', 'Snow Cloak', 'Slush Rush']",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,100.0,5120.0,70.0,450.0,90,Mouse Pokémon,120.0,1000000.0,,75.0,Sandpanサンドパン,Sandslash,50.0,25.0,65.0,65.0,ground,ice,,1.0,0.0,Sandslash,Ground,,Mouse Pokémon,1.0,29.5,"Sand-veil, Sand-rush",1.0,No,Ground,,Mouse Pokémon,1.0,29.5,"Sand-veil, Sand-rush",1.0,No,Ground,,Mouse Pokémon,1.0,29.5,"Sand-veil, Sand-rush",1.0,No
29,nidoran-f,4,70,55,47,52,40,40,41,{poison},12,"Although small, its venomous barbs render this POKéMON dangerous. The female has smaller horns.",Nidoran♀,Poison,,275.0,55.0,47.0,52.0,40.0,40.0,41.0,1.0,False,Poison,,nidorina,"['Poison Point', 'Rivalry', 'Hustle']",0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,47.0,5120.0,70.0,275.0,235,Poison Pin Pokémon,52.0,1059860.0,0.4,55.0,Nidoran?ニドラン♀,Nidoran♀,0.0,40.0,40.0,41.0,poison,,7.0,1.0,0.0,Nidoran-f,Poison,,Poison Pin Pokémon,0.4,7.0,"Poison-point, Rivalry, Hustle",1.0,No,Poison,,Poison Pin Pokémon,0.4,7.0,"Poison-point, Rivalry, Hustle",1.0,No,Poison,,Poison Pin Pokémon,0.4,7.0,"Poison-point, Rivalry, Hustle",1.0,No
30,nidorina,8,200,70,62,67,55,55,56,{poison},12,The female's horn develops slowly. Prefers physical attacks such as clawing and biting.,Nidorina,Poison,,365.0,70.0,62.0,67.0,55.0,55.0,56.0,1.0,False,Poison,,nidoqueen,"['Poison Point', 'Rivalry', 'Hustle']",0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,62.0,5120.0,70.0,365.0,120,Poison Pin Pokémon,67.0,1059860.0,0.8,70.0,Nidorinaニドリーナ,Nidorina,0.0,55.0,55.0,56.0,poison,,20.0,1.0,0.0,Nidorina,Poison,,Poison Pin Pokémon,0.8,20.0,"Poison-point, Rivalry, Hustle",1.0,No,Poison,,Poison Pin Pokémon,0.8,20.0,"Poison-point, Rivalry, Hustle",1.0,No,Poison,,Poison Pin Pokémon,0.8,20.0,"Poison-point, Rivalry, Hustle",1.0,No
31,nidoqueen,13,600,90,92,87,75,85,76,"{poison,ground}",12,Its hard scales provide strong protection. It uses its hefty bulk to execute powerful moves.,Nidoqueen,Poison,Ground,505.0,90.0,92.0,87.0,75.0,85.0,76.0,1.0,False,Poison,Ground,,"['Poison Point', 'Rivalry', 'Sheer Force']",0.5,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.25,2.0,0.5,1.0,2.0,92.0,5120.0,70.0,505.0,45,Drill Pokémon,87.0,1059860.0,1.3,90.0,Nidoqueenニドクイン,Nidoqueen,0.0,75.0,85.0,76.0,poison,ground,60.0,1.0,0.0,Nidoqueen,Poison,Ground,Drill Pokémon,1.3,60.0,"Poison-point, Rivalry, Sheer-force",1.0,No,Poison,Ground,Drill Pokémon,1.3,60.0,"Poison-point, Rivalry, Sheer-force",1.0,No,Poison,Ground,Drill Pokémon,1.3,60.0,"Poison-point, Rivalry, Sheer-force",1.0,No
32,nidoran-m,5,90,46,57,40,40,40,50,{poison},13,"Stiffens its ears to sense danger. The larger its horns, the more powerful its secreted venom.",Nidoran♂,Poison,,273.0,46.0,57.0,40.0,40.0,40.0,50.0,1.0,False,Poison,,nidorino,"['Poison Point', 'Rivalry', 'Hustle']",0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,57.0,5120.0,70.0,273.0,235,Poison Pin Pokémon,40.0,1059860.0,0.5,46.0,Nidoran?ニドラン♂,Nidoran♂,100.0,40.0,40.0,50.0,poison,,9.0,1.0,0.0,Nidoran-m,Poison,,Poison Pin Pokémon,0.5,9.0,"Poison-point, Rivalry, Hustle",1.0,No,Poison,,Poison Pin Pokémon,0.5,9.0,"Poison-point, Rivalry, Hustle",1.0,No,Poison,,Poison Pin Pokémon,0.5,9.0,"Poison-point, Rivalry, Hustle",1.0,No
33,nidorino,9,195,61,72,57,55,55,65,{poison},13,An aggressive POKéMON that is quick to attack. The horn on its head secretes a powerful venom.,Nidorino,Poison,,365.0,61.0,72.0,57.0,55.0,55.0,65.0,1.0,False,Poison,,nidoking,"['Poison Point', 'Rivalry', 'Hustle']",0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,72.0,5120.0,70.0,365.0,120,Poison Pin Pokémon,57.0,1059860.0,0.9,61.0,Nidorinoニドリーノ,Nidorino,100.0,55.0,55.0,65.0,poison,,19.5,1.0,0.0,Nidorino,Poison,,Poison Pin Pokémon,0.9,19.5,"Poison-point, Rivalry, Hustle",1.0,No,Poison,,Poison Pin Pokémon,0.9,19.5,"Poison-point, Rivalry, Hustle",1.0,No,Poison,,Poison Pin Pokémon,0.9,19.5,"Poison-point, Rivalry, Hustle",1.0,No
34,nidoking,14,620,81,102,77,85,75,85,"{poison,ground}",13,"It uses its powerful tail in battle to smash, constrict, then break the prey's bones.",Nidoking,Poison,Ground,505.0,81.0,102.0,77.0,85.0,75.0,85.0,1.0,False,Poison,Ground,,"['Poison Point', 'Rivalry', 'Sheer Force']",0.5,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.25,2.0,0.5,1.0,2.0,102.0,5120.0,70.0,505.0,45,Drill Pokémon,77.0,1059860.0,1.4,81.0,Nidokingニドキング,Nidoking,100.0,85.0,75.0,85.0,poison,ground,62.0,1.0,0.0,Nidoking,Poison,Ground,Drill Pokémon,1.4,62.0,"Poison-point, Rivalry, Sheer-force",1.0,No,Poison,Ground,Drill Pokémon,1.4,62.0,"Poison-point, Rivalry, Sheer-force",1.0,No,Poison,Ground,Drill Pokémon,1.4,62.0,"Poison-point, Rivalry, Sheer-force",1.0,No
35,clefairy,6,75,70,45,48,60,65,35,{fairy},14,Its magical and cute appeal has many admirers. It is rare and found only in certain areas.,Clefairy,Fairy,,323.0,70.0,45.0,48.0,60.0,65.0,35.0,1.0,False,Fairy,,clefable,"['Cute Charm', 'Magic Guard', 'Friend Guard']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,45.0,2560.0,140.0,323.0,150,Fairy Pokémon,48.0,800000.0,0.6,70.0,Pippiピッピ,Clefairy,24.6,60.0,65.0,35.0,fairy,,7.5,1.0,0.0,Clefairy,Fairy,,Fairy Pokémon,0.6,7.5,"Cute-charm, Magic-guard, Friend-guard",1.0,No,Fairy,,Fairy Pokémon,0.6,7.5,"Cute-charm, Magic-guard, Friend-guard",1.0,No,Fairy,,Fairy Pokémon,0.6,7.5,"Cute-charm, Magic-guard, Friend-guard",1.0,No
36,clefable,13,400,95,70,73,95,90,60,{fairy},14,A timid fairy POKéMON that is rarely seen. It will run and hide the moment it senses people.,Clefable,Fairy,,483.0,95.0,70.0,73.0,95.0,90.0,60.0,1.0,False,Fairy,,,"['Cute Charm', 'Magic Guard', 'Unaware']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,70.0,2560.0,140.0,483.0,25,Fairy Pokémon,73.0,800000.0,1.3,95.0,Pixyピクシー,Clefable,24.6,95.0,90.0,60.0,fairy,,40.0,1.0,0.0,Clefable,Fairy,,Fairy Pokémon,1.3,40.0,"Cute-charm, Magic-guard, Unaware",1.0,No,Fairy,,Fairy Pokémon,1.3,40.0,"Cute-charm, Magic-guard, Unaware",1.0,No,Fairy,,Fairy Pokémon,1.3,40.0,"Cute-charm, Magic-guard, Unaware",1.0,No
37,vulpix,6,99,38,41,40,50,65,65,{fire},15,"At the time of birth, it has just one tail. The tail splits from its tip as it grows older.",Vulpix,Fire,,299.0,38.0,41.0,40.0,50.0,65.0,65.0,1.0,False,Fire,,ninetales,"['Flash Fire', 'Drought', 'Snow Cloak', 'Snow Warning']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,41.0,5120.0,70.0,299.0,190,Fox Pokémon,40.0,1000000.0,,38.0,Rokonロコン,Vulpix,24.6,50.0,65.0,65.0,fire,ice,,1.0,0.0,Vulpix,Fire,,Fox Pokémon,0.6,9.9,"Flash-fire, Drought",1.0,No,Fire,,Fox Pokémon,0.6,9.9,"Flash-fire, Drought",1.0,No,Fire,,Fox Pokémon,0.6,9.9,"Flash-fire, Drought",1.0,No
38,ninetales,11,199,73,76,75,81,100,100,{fire},15,Very smart and very vengeful. Grabbing one of its many tails could result in a 1000-year curse.,Ninetales,Fire,,505.0,73.0,76.0,75.0,81.0,100.0,100.0,1.0,False,Fire,,,"['Flash Fire', 'Drought', 'Snow Cloak', 'Snow Warning']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,67.0,5120.0,70.0,505.0,75,Fox Pokémon,75.0,1000000.0,,73.0,Kyukonキュウコン,Ninetales,24.6,81.0,100.0,109.0,fire,ice,,1.0,0.0,Ninetales,Fire,,Fox Pokémon,1.1,19.9,"Flash-fire, Drought",1.0,No,Fire,,Fox Pokémon,1.1,19.9,"Flash-fire, Drought",1.0,No,Fire,,Fox Pokémon,1.1,19.9,"Flash-fire, Drought",1.0,No
39,jigglypuff,5,55,115,45,20,45,25,20,"{normal,fairy}",16,"When its huge eyes light up, it sings a mysteriously soothing melody that lulls its enemies to sleep.",Jigglypuff,Normal,Fairy,270.0,115.0,45.0,20.0,45.0,25.0,20.0,1.0,False,Normal,Fairy,,"['Cute Charm', 'Competitive', 'Friend Guard']",0.5,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,45.0,2560.0,70.0,270.0,170,Balloon Pokémon,20.0,800000.0,0.5,115.0,Purinプリン,Jigglypuff,24.6,45.0,25.0,20.0,normal,fairy,5.5,1.0,0.0,Jigglypuff,Normal,Fairy,Balloon Pokémon,0.5,5.5,"Cute-charm, Competitive, Friend-guard",1.0,No,Normal,Fairy,Balloon Pokémon,0.5,5.5,"Cute-charm, Competitive, Friend-guard",1.0,No,Normal,Fairy,Balloon Pokémon,0.5,5.5,"Cute-charm, Competitive, Friend-guard",1.0,No
40,wigglytuff,10,120,140,70,45,85,50,45,"{normal,fairy}",16,"The body is soft and rubbery. When angered, it will suck in air and inflate itself to an enormous size.",Wigglytuff,Normal,Fairy,435.0,140.0,70.0,45.0,85.0,50.0,45.0,1.0,False,Normal,Fairy,,"['Cute Charm', 'Competitive', 'Frisk']",0.5,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,70.0,2560.0,70.0,435.0,50,Balloon Pokémon,45.0,800000.0,1.0,140.0,Pukurinプクリン,Wigglytuff,24.6,85.0,50.0,45.0,normal,fairy,12.0,1.0,0.0,Wigglytuff,Normal,Fairy,Balloon Pokémon,1.0,12.0,"Cute-charm, Competitive, Frisk",1.0,No,Normal,Fairy,Balloon Pokémon,1.0,12.0,"Cute-charm, Competitive, Frisk",1.0,No,Normal,Fairy,Balloon Pokémon,1.0,12.0,"Cute-charm, Competitive, Frisk",1.0,No
41,zubat,8,75,40,45,35,30,40,55,"{poison,flying}",17,Forms colonies in perpetually dark places. Uses ultrasonic waves to identify and approach targets.,Zubat,Poison,Flying,245.0,40.0,45.0,35.0,30.0,40.0,55.0,1.0,False,Poison,Flying,,"['Inner Focus', 'Infiltrator']",0.25,1.0,1.0,2.0,0.5,0.25,1.0,1.0,1.0,0.25,0.0,2.0,1.0,0.5,2.0,2.0,1.0,1.0,45.0,3840.0,70.0,245.0,255,Bat Pokémon,35.0,1000000.0,0.8,40.0,Zubatズバット,Zubat,50.0,30.0,40.0,55.0,poison,flying,7.5,1.0,0.0,Zubat,Poison,Flying,Bat Pokémon,0.8,7.5,"Inner-focus, Infiltrator",1.0,No,Poison,Flying,Bat Pokémon,0.8,7.5,"Inner-focus, Infiltrator",1.0,No,Poison,Flying,Bat Pokémon,0.8,7.5,"Inner-focus, Infiltrator",1.0,No
42,golbat,16,550,75,80,70,65,75,90,"{poison,flying}",17,"Once it strikes, it will not stop draining energy from the victim even if it gets too heavy to fly.",Golbat,Poison,Flying,455.0,75.0,80.0,70.0,65.0,75.0,90.0,1.0,False,Poison,Flying,,"['Inner Focus', 'Infiltrator']",0.25,1.0,1.0,2.0,0.5,0.25,1.0,1.0,1.0,0.25,0.0,2.0,1.0,0.5,2.0,2.0,1.0,1.0,80.0,3840.0,70.0,455.0,90,Bat Pokémon,70.0,1000000.0,1.6,75.0,Golbatゴルバット,Golbat,50.0,65.0,75.0,90.0,poison,flying,55.0,1.0,0.0,Golbat,Poison,Flying,Bat Pokémon,1.6,55.0,"Inner-focus, Infiltrator",1.0,No,Poison,Flying,Bat Pokémon,1.6,55.0,"Inner-focus, Infiltrator",1.0,No,Poison,Flying,Bat Pokémon,1.6,55.0,"Inner-focus, Infiltrator",1.0,No
43,oddish,5,54,45,50,55,75,65,30,"{grass,poison}",18,"During the day, it keeps its face buried in the ground. At night, it wanders around sowing its seeds.",Oddish,Grass,Poison,320.0,45.0,50.0,55.0,75.0,65.0,30.0,1.0,False,Grass,Poison,,"['Chlorophyll', 'Run Away']",1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,50.0,5120.0,70.0,320.0,255,Weed Pokémon,55.0,1059860.0,0.5,45.0,Nazonokusaナゾノクサ,Oddish,50.0,75.0,65.0,30.0,grass,poison,5.4,1.0,0.0,Oddish,Grass,Poison,Weed Pokémon,0.5,5.4,"Chlorophyll, Run-away",1.0,No,Grass,Poison,Weed Pokémon,0.5,5.4,"Chlorophyll, Run-away",1.0,No,Grass,Poison,Weed Pokémon,0.5,5.4,"Chlorophyll, Run-away",1.0,No
44,gloom,8,86,60,65,70,85,75,40,"{grass,poison}",18,The fluid that oozes from its mouth isn't drool. It is a nectar that is used to attract prey.,Gloom,Grass,Poison,395.0,60.0,65.0,70.0,85.0,75.0,40.0,1.0,False,Grass,Poison,,"['Chlorophyll', 'Stench']",1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,65.0,5120.0,70.0,395.0,120,Weed Pokémon,70.0,1059860.0,0.8,60.0,Kusaihanaクサイハナ,Gloom,50.0,85.0,75.0,40.0,grass,poison,8.6,1.0,0.0,Gloom,Grass,Poison,Weed Pokémon,0.8,8.6,"Chlorophyll, Stench",1.0,No,Grass,Poison,Weed Pokémon,0.8,8.6,"Chlorophyll, Stench",1.0,No,Grass,Poison,Weed Pokémon,0.8,8.6,"Chlorophyll, Stench",1.0,No
45,vileplume,12,186,75,80,85,110,90,50,"{grass,poison}",18,"It has the world’s largest petals. With every step, the petals shake out heavy clouds of toxic pollen.",Vileplume,Grass,Poison,490.0,75.0,80.0,85.0,110.0,90.0,50.0,1.0,False,Grass,Poison,,"['Chlorophyll', 'Effect Spore']",1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,80.0,5120.0,70.0,490.0,45,Flower Pokémon,85.0,1059860.0,1.2,75.0,Ruffresiaラフレシア,Vileplume,50.0,110.0,90.0,50.0,grass,poison,18.6,1.0,0.0,Vileplume,Grass,Poison,Flower Pokémon,1.2,18.6,"Chlorophyll, Effect-spore",1.0,No,Grass,Poison,Flower Pokémon,1.2,18.6,"Chlorophyll, Effect-spore",1.0,No,Grass,Poison,Flower Pokémon,1.2,18.6,"Chlorophyll, Effect-spore",1.0,No
46,paras,3,54,35,70,55,45,55,25,"{bug,grass}",19,Burrows to suck tree roots. The mushrooms on its back grow by draw­ ing nutrients from the bug host.,Paras,Bug,Grass,285.0,35.0,70.0,55.0,45.0,55.0,25.0,1.0,False,Bug,Grass,,"['Effect Spore', 'Dry Skin', 'Damp']",2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,70.0,5120.0,70.0,285.0,190,Mushroom Pokémon,55.0,1000000.0,0.3,35.0,Parasパラス,Paras,50.0,45.0,55.0,25.0,bug,grass,5.4,1.0,0.0,Paras,Bug,Grass,Mushroom Pokémon,0.3,5.4,"Effect-spore, Dry-skin, Damp",1.0,No,Bug,Grass,Mushroom Pokémon,0.3,5.4,"Effect-spore, Dry-skin, Damp",1.0,No,Bug,Grass,Mushroom Pokémon,0.3,5.4,"Effect-spore, Dry-skin, Damp",1.0,No
47,parasect,10,295,60,95,80,60,80,30,"{bug,grass}",19,A host-parasite pair in which the parasite mushroom has taken over the host bug. Prefers damp places.,Parasect,Bug,Grass,405.0,60.0,95.0,80.0,60.0,80.0,30.0,1.0,False,Bug,Grass,,"['Effect Spore', 'Dry Skin', 'Damp']",2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,95.0,5120.0,70.0,405.0,75,Mushroom Pokémon,80.0,1000000.0,1.0,60.0,Parasectパラセクト,Parasect,50.0,60.0,80.0,30.0,bug,grass,29.5,1.0,0.0,Parasect,Bug,Grass,Mushroom Pokémon,1.0,29.5,"Effect-spore, Dry-skin, Damp",1.0,No,Bug,Grass,Mushroom Pokémon,1.0,29.5,"Effect-spore, Dry-skin, Damp",1.0,No,Bug,Grass,Mushroom Pokémon,1.0,29.5,"Effect-spore, Dry-skin, Damp",1.0,No
48,venonat,10,300,60,55,50,40,55,45,"{bug,poison}",20,Lives in the shadows of tall trees where it eats insects. It is attracted by light at night.,Venonat,Bug,Poison,305.0,60.0,55.0,50.0,40.0,55.0,45.0,1.0,False,Bug,Poison,,"['Compoundeyes', 'Tinted Lens', 'Run Away']",0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,55.0,5120.0,70.0,305.0,190,Insect Pokémon,50.0,1000000.0,1.0,60.0,Kongpangコンパン,Venonat,50.0,40.0,55.0,45.0,bug,poison,30.0,1.0,0.0,Venonat,Bug,Poison,Insect Pokémon,1.0,30.0,"Compound-eyes, Tinted-lens, Run-away",1.0,No,Bug,Poison,Insect Pokémon,1.0,30.0,"Compound-eyes, Tinted-lens, Run-away",1.0,No,Bug,Poison,Insect Pokémon,1.0,30.0,"Compound-eyes, Tinted-lens, Run-away",1.0,No
49,venomoth,15,125,70,65,60,90,75,90,"{bug,poison}",20,The dustlike scales covering its wings are color-coded to indicate the kinds of poison it has.,Venomoth,Bug,Poison,450.0,70.0,65.0,60.0,90.0,75.0,90.0,1.0,False,Bug,Poison,,"['Shield Dust', 'Tinted Lens', 'Wonder Skin ']",0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,65.0,5120.0,70.0,450.0,75,Poison Moth Pokémon,60.0,1000000.0,1.5,70.0,Morphonモルフォン,Venomoth,50.0,90.0,75.0,90.0,bug,poison,12.5,1.0,0.0,Venomoth,Bug,Poison,Poison Moth Pokémon,1.5,12.5,"Shield-dust, Tinted-lens, Wonder-skin",1.0,No,Bug,Poison,Poison Moth Pokémon,1.5,12.5,"Shield-dust, Tinted-lens, Wonder-skin",1.0,No,Bug,Poison,Poison Moth Pokémon,1.5,12.5,"Shield-dust, Tinted-lens, Wonder-skin",1.0,No
50,diglett,2,8,10,55,25,35,45,95,{ground},21,Lives about one yard underground where it feeds on plant roots. It sometimes appears above ground.,Diglett,Ground,,265.0,10.0,55.0,25.0,35.0,45.0,95.0,1.0,False,Ground,,dugtrio,"['Sand Veil', 'Arena Trap', 'Sand Force', 'Sand Veil', 'Tangling Hair', 'Sand Force']",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,55.0,5120.0,70.0,265.0,255,Mole Pokémon,30.0,1000000.0,,10.0,Digdaディグダ,Diglett,50.0,35.0,45.0,90.0,ground,ground,,1.0,0.0,Diglett,Ground,,Mole Pokémon,0.2,0.8,"Sand-veil, Arena-trap, Sand-force",1.0,No,Ground,,Mole Pokémon,0.2,0.8,"Sand-veil, Arena-trap, Sand-force",1.0,No,Ground,,Mole Pokémon,0.2,0.8,"Sand-veil, Arena-trap, Sand-force",1.0,No
51,dugtrio,7,333,35,100,50,50,70,120,{ground},21,A team of DIGLETT triplets. It triggers huge earthquakes by burrowing 60 miles underground.,Dugtrio,Ground,,405.0,35.0,80.0,50.0,50.0,70.0,120.0,1.0,False,Ground,,,"['Sand Veil', 'Arena Trap', 'Sand Force', 'Sand Veil', 'Tangling Hair', 'Sand Force']",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,100.0,5120.0,70.0,425.0,50,Mole Pokémon,60.0,1000000.0,,35.0,Dugtrioダグトリオ,Dugtrio,50.0,50.0,70.0,110.0,ground,ground,,1.0,0.0,Dugtrio,Ground,,Mole Pokémon,0.7,33.3,"Sand-veil, Arena-trap, Sand-force",1.0,No,Ground,,Mole Pokémon,0.7,33.3,"Sand-veil, Arena-trap, Sand-force",1.0,No,Ground,,Mole Pokémon,0.7,33.3,"Sand-veil, Arena-trap, Sand-force",1.0,No
